filepath,filename,folder_category,inferred_category,final_category,product,arabic_name,souk_location,price_min_mad,price_max_mad,price_range,notes,width_px,height_px,size_kb,hash,annotated,annotation_file
marrakech_dataset\lanterns\bing\000071.jpg,000071.jpg,lanterns,unknown,lanterns,Brass Lantern (small–medium),فانوس نحاسي,Souk Haddadine,100,500,100–500 MAD,From guide table. More elaborate/large ones: 300–800 MAD.,600,900,98.3,e27987f3de,no,
marrakech_dataset\lanterns\bing\000072.jpg,000072.jpg,lanterns,unknown,lanterns,Brass Lantern (small–medium),فانوس نحاسي,Souk Haddadine,100,500,100–500 MAD,From guide table. More elaborate/large ones: 300–800 MAD.,1066,1016,79.3,92d4491de9,no,
marrakech_dataset\lanterns\bing\000073.jpg,000073.jpg,lanterns,unknown,lanterns,Brass Lantern (small–medium),فانوس نحاسي,Souk Haddadine,100,500,100–500 MAD,From guide table. More elaborate/large ones: 300–800 MAD.,626,251,88.5,b755a8e5c5,no,
marrakech_dataset\lanterns\bing\000074.jpg,000074.jpg,lanterns,unknown,lanterns,Brass Lantern (small–medium),فانوس نحاسي,Souk Haddadine,100,500,100–500 MAD,From guide table. More elaborate/large ones: 300–800 MAD.,600,900,146.4,2d9bf6f928,no,
marrakech_dataset\lanterns\bing\000075.jpg,000075.jpg,lanterns,unknown,lanterns,Brass Lantern (small–medium),فانوس نحاسي,Souk Haddadine,100,500,100–500 MAD,From guide table. More elaborate/large ones: 300–800 MAD.,417,626,153.8,00dffda67d,no,
marrakech_dataset\jewelry\bing\000001.jpg,000001.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",1200,600,277.9,b9bf31db8d,no,
marrakech_dataset\jewelry\bing\000002.jpg,000002.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",866,1390,418.6,d66f6ee0ac,no,
marrakech_dataset\jewelry\bing\000003.jpg,000003.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",1300,953,300.9,3ad62d3881,no,
marrakech_dataset\jewelry\bing\000004.jpg,000004.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",800,800,215.4,3487a61d5f,no,
marrakech_dataset\jewelry\bing\000005.jpg,000005.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",945,1390,299.6,6dbfe3abd4,no,
marrakech_dataset\jewelry\bing\000006.jpg,000006.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",800,800,86.7,d8564804d5,no,
marrakech_dataset\jewelry\bing\000007.jpg,000007.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",1300,960,343.4,029e68abfc,no,
marrakech_dataset\jewelry\bing\000008.jpg,000008.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",1300,956,293.4,3dfec278f6,no,
marrakech_dataset\jewelry\bing\000009.jpg,000009.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",1300,956,206.3,37504aa1d7,no,
marrakech_dataset\jewelry\bing\000010.jpg,000010.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",800,800,213.3,523a2dd103,no,
marrakech_dataset\jewelry\bing\000011.jpg,000011.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",868,1390,228.6,6ad1eb0ee9,no,
marrakech_dataset\jewelry\bing\000012.jpg,000012.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",1008,567,60.8,0b8bd3b6fe,no,
marrakech_dataset\jewelry\bing\000013.jpg,000013.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",800,800,124.5,2936d42f77,no,
marrakech_dataset\jewelry\bing\000014.jpg,000014.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",1300,957,213.4,b836f0ce75,no,
marrakech_dataset\jewelry\bing\000015.jpg,000015.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",500,667,340.1,bba8ad4a37,no,
marrakech_dataset\jewelry\bing\000016.jpg,000016.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",1300,956,227.0,732aaee113,no,
marrakech_dataset\jewelry\bing\000017.jpg,000017.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",800,800,65.5,3e50255e6a,no,
marrakech_dataset\jewelry\bing\000018.jpg,000018.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",2400,2400,120.1,e1c9992280,no,
marrakech_dataset\jewelry\bing\000019.jpg,000019.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",2400,2400,39.8,74ca59058f,no,
marrakech_dataset\jewelry\bing\000020.jpg,000020.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",2400,2400,45.6,5206b185f4,no,
marrakech_dataset\jewelry\bing\000021.jpg,000021.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",2400,2400,29.3,ec1b4b0950,no,
marrakech_dataset\jewelry\bing\000022.jpg,000022.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",864,1390,330.0,b90e4fbdc0,no,
marrakech_dataset\jewelry\bing\000023.jpg,000023.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",1300,953,414.5,2145e5dee4,no,
marrakech_dataset\jewelry\bing\000024.jpg,000024.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",1300,957,327.8,5cde340a2b,no,
marrakech_dataset\jewelry\bing\000025.jpg,000025.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",2400,2400,115.7,668b2a5a4a,no,
marrakech_dataset\jewelry\bing\000026.jpg,000026.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",640,640,70.0,f7214e9dcf,no,
marrakech_dataset\jewelry\bing\000027.jpg,000027.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",724,724,95.3,919a15a310,no,
marrakech_dataset\jewelry\bing\000028.jpg,000028.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",866,1390,242.1,50b1372c29,no,
marrakech_dataset\jewelry\bing\000029.jpg,000029.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",800,1200,81.9,6bc74b1d10,no,
marrakech_dataset\jewelry\bing\000030.jpg,000030.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",1080,1434,316.1,c0312ea178,no,
marrakech_dataset\jewelry\bing\000031.jpg,000031.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",736,853,95.0,eb0cbcc338,no,
marrakech_dataset\jewelry\bing\000032.jpg,000032.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",736,609,117.8,2c6a3514f3,no,
marrakech_dataset\jewelry\bing\000033.jpg,000033.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",736,910,95.8,c5b73c9ab7,no,
marrakech_dataset\jewelry\bing\000034.jpg,000034.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",1080,1345,172.7,c629a8ce80,no,
marrakech_dataset\jewelry\bing\000035.jpg,000035.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",720,1080,118.0,f68f416f0f,no,
marrakech_dataset\jewelry\bing\000036.jpg,000036.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",800,554,49.1,f0faaa3c2a,no,
marrakech_dataset\jewelry\bing\000037.jpg,000037.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",736,971,186.8,eaeba8a362,no,
marrakech_dataset\jewelry\bing\000038.jpg,000038.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",627,1124,128.6,baad590ea2,no,
marrakech_dataset\jewelry\bing\000039.jpg,000039.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",720,845,91.5,7f53380bdd,no,
marrakech_dataset\jewelry\bing\000040.jpg,000040.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",800,530,120.6,042502c548,no,
marrakech_dataset\jewelry\bing\000041.jpg,000041.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",1200,1200,461.3,0a308b914e,no,
marrakech_dataset\jewelry\bing\000042.jpg,000042.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",800,800,172.8,0e525be666,no,
marrakech_dataset\jewelry\bing\000043.jpg,000043.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",800,800,113.8,d816eabcec,no,
marrakech_dataset\jewelry\bing\000044.jpg,000044.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",720,846,156.3,f9e9fdb94c,no,
marrakech_dataset\jewelry\bing\000045.jpg,000045.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",736,1104,92.0,dba6db7092,no,
marrakech_dataset\jewelry\bing\000046.jpg,000046.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",451,729,61.4,801c74b07b,no,
marrakech_dataset\jewelry\bing\000047.jpg,000047.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",1088,680,195.7,d2396dad73,no,
marrakech_dataset\jewelry\bing\000048.jpg,000048.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",720,1247,125.5,0c03637606,no,
marrakech_dataset\jewelry\bing\000049.jpg,000049.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",735,1102,146.3,b21a75d010,no,
marrakech_dataset\jewelry\bing\000050.jpg,000050.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",720,768,113.4,9a6c7e46fe,no,
marrakech_dataset\jewelry\bing\000051.jpg,000051.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",626,418,99.8,9fbeaaa4b3,no,
marrakech_dataset\jewelry\bing\000052.jpg,000052.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",800,534,93.4,1a3cf6932b,no,
marrakech_dataset\jewelry\bing\000053.jpg,000053.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",1300,953,300.9,3ad62d3881,no,
marrakech_dataset\jewelry\bing\000054.jpg,000054.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",1300,956,293.4,3dfec278f6,no,
marrakech_dataset\jewelry\bing\000055.jpg,000055.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",945,1390,299.6,6dbfe3abd4,no,
marrakech_dataset\jewelry\bing\000056.jpg,000056.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",1300,956,206.3,37504aa1d7,no,
marrakech_dataset\jewelry\bing\000057.jpg,000057.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",760,760,40.4,19a396ab68,no,
marrakech_dataset\jewelry\bing\000058.jpg,000058.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",1200,1200,43.9,89f7cc6ce9,no,
marrakech_dataset\jewelry\bing\000059.jpg,000059.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",1200,1200,42.2,1eeee20ae4,no,
marrakech_dataset\jewelry\bing\000060.jpg,000060.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",1200,1200,38.1,e7b710f66e,no,
marrakech_dataset\jewelry\bing\000061.jpg,000061.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",1200,1200,33.7,294c76aae3,no,
marrakech_dataset\jewelry\bing\000062.jpg,000062.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",760,760,19.8,d902253e3f,no,
marrakech_dataset\jewelry\bing\000063.jpg,000063.jpg,jewelry,unknown,jewelry,Brass / Silver Jewelry,مجوهرات,Souk des Bijoutiers,100,3000,100–3000 MAD,"Berber cuffs, earrings, Tuareg designs. Vintage pieces cost more.",1200,1200,57.2,4c152654f9,no,
